player_id,full_name,position,team,number,college,years_exp,birth_date,age,height,weight,depth_chart_order,injury_status,injury_body_part,search_full_name,adds,drops,owner_id_freedom,owner_id_uww,display_name_freedom,display_name_uww,merge_name,sleeper_id,year_signed,years,apy,draft_year,draft_round,draft_overall,year_final,years_remaining
12259,Taulia Tagovailoa,QB,,,Maryland,1.0,2000-02-15,26.6,71,200,,,,tauliatagovailoa,,,,,,,,,,,,,,,,
11524,Izaiah Gathings,TE,,85.0,Middle Tennessee,1.0,2000-09-18,26.0,76,222,,,,izaiahgathings,,,,,,,,,,,,,,,,
2785,Gus Johnson,RB,,0.0,Stephen F. Austin,7.0,1993-08-10,33.1,70,215,,,,gusjohnson,,,,,,,,,,,,,,,,
4443,Pharaoh Brown,TE,IND,49.0,Oregon,9.0,1994-05-04,32.4,77,246,,,,pharaohbrown,,,,,,,pharaohbrown,4443,2026.0,1.0,0.3303,2017.0,,,2026.0,0.0
11237,Jacob Saylors,RB,DET,25.0,East Tennessee State,3.0,2001-03-08,25.5,71,195,2.0,,,jacobsaylors,42640.0,11210.0,,,,,jacobsaylors,11237,2026.0,1.0,1.005,2023.0,,,2026.0,0.0
13088,Quali Conley,RB,,,Arizona,1.0,2002-09-25,24.0,70,211,,,,qualiconley,,,,,,,,,,,,,,,,
7078,Tony Brown,WR,,0.0,Colorado,2.0,1997-08-08,29.1,73,195,,,,tonybrown,,,,,,,,,,,,,,,,
6448,Darrin Hall,RB,,34.0,Pittsburgh,3.0,1996-09-06,30.0,71,225,,,,darrinhall,,,,,,,,,,,,,,,,
2399,Ty Montgomery,RB,,14.0,Stanford,8.0,1993-01-22,33.6,72,220,,,,tymontgomery,,,,,,,,,,,,,,,,
8414,Britain Covey,WR,PHI,18.0,Utah,4.0,1997-03-18,29.5,68,173,,,,britaincovey,,,,,,,britaincovey,8414,2026.0,1.0,0.3303,2022.0,,,2026.0,0.0
8523,Nick Muse,TE,ATL,87.0,South Carolina,4.0,1998-11-25,27.8,77,252,,,,nickmuse,,,,,,,nickmuse,8523,2026.0,1.0,0.4113,2022.0,7.0,227.0,2026.0,0.0
11957,Sam Schnee,WR,,,Northern Iowa,1.0,2000-04-01,26.4,70,191,,,,samschnee,,,,,,,,,,,,,,,,
5775,Jared Murphy,WR,,9.0,"Miami, O.",4.0,1994-07-20,32.2,70,182,,,,jaredmurphy,,,,,,,,,,,,,,,,
5539,Derrick Willies,WR,,0.0,Texas Tech,4.0,1994-10-12,31.9,76,207,,,,derrickwillies,,,,,,,,,,,,,,,,
9501,DeMario Douglas,WR,NE,3.0,Liberty,3.0,2000-12-08,25.8,68,185,3.0,,,demariodouglas,,,,,,,demariodouglas,9501,2023.0,4.0,0.993333,2023.0,6.0,210.0,2026.0,0.0
7539,Gerrid Doaks,RB,,26.0,Cincinnati,3.0,1998-06-09,28.3,71,228,,,,gerriddoaks,,,,,,,,,,,,,,,,
8180,Jalen Nailor,WR,LV,9.0,Michigan State,4.0,1999-03-02,27.5,72,190,2.0,,,jalennailor,27495.0,22644.0,731000657544359936,731000657544359936,KyleWurster,KyleWurster,jalennailor,8180,2026.0,3.0,11.676667,2022.0,6.0,191.0,2028.0,2.0
4994,Kalen Ballage,RB,,29.0,Arizona State,4.0,1995-12-22,30.7,74,231,,,,kalenballage,,,,,,,,,,,,,,,,
1737,Case Keenum,QB,CHI,11.0,Houston,14.0,1988-02-17,38.6,73,220,2.0,,,casekeenum,,,,,,,casekeenum,1737,2026.0,2.0,2.75,2012.0,,,2027.0,1.0
6469,Davis Koppenhaver,TE,,0.0,Duke,3.0,1996-01-24,30.6,76,240,,,,daviskoppenhaver,,,,,,,,,,,,,,,,
7624,Carson Williams,TE,,86.0,Western Kentucky,1.0,,,77,240,,,,carsonwilliams,,,,,,,,,,,,,,,,
6247,Jason Moore,WR,,29.0,Findlay,4.0,1995-06-23,31.2,74,213,,,,jasonmoore,,,,,,,,,,,,,,,,
14063,Liam Clifford,WR,,39.0,Penn State,0.0,,,73,205,,,,liamclifford,,,,,,,,,,,,,,,,
11495,Bryan Thompson,WR,,89.0,Arizona State,1.0,1999-04-07,27.4,73,195,,,,bryanthompson,,,,,,,,,,,,,,,,
12519,Luther Burden,WR,CHI,10.0,Missouri,1.0,2003-12-12,22.8,72,210,2.0,Questionable,Lower Body,lutherburden,,,730904582686912512,862077560916389888,rlonigro,milly69,lutherburden,12519,2025.0,4.0,2.741009,2025.0,2.0,39.0,2028.0,2.0
7425,Patrick Carr,RB,,0.0,Houston,2.0,1995-09-22,31.0,70,205,,,,patrickcarr,,,,,,,,,,,,,,,,
7854,Miller Forristall,TE,,82.0,Alabama,3.0,1998-03-11,28.5,77,243,,,,millerforristall,,,,,,,,,,,,,,,,
5253,Jordan Franks,TE,,46.0,UCF,5.0,1996-02-01,30.6,76,232,,,,jordanfranks,,,,,,,,,,,,,,,,
9486,Dontayvion Wicks,WR,PHI,13.0,Virginia,3.0,2001-06-16,25.2,73,206,2.0,,,dontayvionwicks,19071.0,,731003760045875200,1267223871346454528,nolan22snyder,rudyvosters,dontayvionwicks,9486,2026.0,1.0,10.25,2023.0,5.0,159.0,2026.0,0.0
1346,Marquise Goodwin,WR,,3.0,Texas,11.0,1990-11-19,35.8,69,185,,,,marquisegoodwin,,,,,,,,,,,,,,,,
2949,Synjyn Days,RB,,0.0,Georgia Tech,11.0,1991-10-09,34.9,72,223,,,,synjyndays,,,,,,,,,,,,,,,,
200,Vernon Davis,TE,,0.0,Maryland,16.0,1984-01-31,42.6,75,248,,,,vernondavis,,,,,,,,,,,,,,,,
8650,Lujuan Winningham,WR,,0.0,Central Arkansas,1.0,,,75,195,,,,lujuanwinningham,,,,,,,,,,,,,,,,
13199,Montorie Foster,WR,SEA,87.0,Michigan State,1.0,2001-08-03,25.1,71,188,9.0,,,montoriefoster,,,,,,,montoriefoster,13199,2026.0,1.0,0.885,2025.0,,,2026.0,0.0
12455,Brashard Smith,RB,KC,24.0,SMU,1.0,2003-04-11,23.4,70,196,3.0,,,brashardsmith,,12040.0,,1032440738459639808,,GriffinStiemke,brashardsmith,12455,2025.0,4.0,1.083369,2025.0,7.0,228.0,2028.0,2.0
4881,Lamar Jackson,QB,BAL,8.0,Louisville,8.0,1997-01-07,29.7,74,205,1.0,,,lamarjackson,,,731000657544359936,462057196620869632,KyleWurster,calebb15,lamarjackson,4881,2023.0,5.0,52.0,2018.0,1.0,32.0,2027.0,1.0
13632,Devonte Ross,WR,,24.0,Penn State,0.0,2002-09-09,24.0,70,170,,,,devonteross,,,,,,,,,,,,,,,,
13428,Joey Aguilar,QB,JAX,17.0,Tennessee,0.0,2001-06-16,25.2,75,225,,,,joeyaguilar,,,,,,,,,,,,,,,,
10870,Deneric Prince,RB,,30.0,Tulsa,3.0,2000-04-11,26.4,72,216,,,,denericprince,,,,,,,,,,,,,,,,
7860,Osirus Mitchell,WR,,82.0,Mississippi State,1.0,1998-09-15,28.0,77,206,,,,osirusmitchell,,,,,,,,,,,,,,,,
13349,Eli Stowers,TE,PHI,87.0,Vanderbilt,0.0,2003-04-15,23.4,75,239,2.0,Questionable,Hamstring,elistowers,,,1000639485861785600,462057196620869632,Joshlahay10,calebb15,elistowers,13349,2026.0,4.0,2.223241,2026.0,2.0,54.0,2029.0,3.0
11618,Jalen McMillan,WR,TB,11.0,Washington,2.0,2001-12-07,24.8,73,192,3.0,Questionable,Calf,jalenmcmillan,,,1000639485861785600,1267949452228820992,Joshlahay10,carsonclausen12,jalenmcmillan,11618,2024.0,4.0,1.415756,2024.0,3.0,92.0,2027.0,1.0
13430,RJ Maryland,TE,GB,48.0,SMU,0.0,2004-07-09,22.2,75,236,,Questionable,Hamstring,rjmaryland,,,,,,,,,,,,,,,,
167,Tom Brady,QB,,12.0,Michigan,23.0,1977-08-03,49.1,76,225,,,,tombrady,,,,,,,,,,,,,,,,
4219,Jeremy McNichols,RB,WAS,26.0,Boise State,9.0,1995-12-26,30.7,69,205,4.0,IR,Quadriceps,jeremymcnichols,,,,,,,jeremymcnichols,4219,2026.0,1.0,1.4875,2017.0,5.0,162.0,2026.0,0.0
13202,Dalevon Campbell,WR,LAC,81.0,South Carolina,1.0,2001-12-05,24.8,76,220,9.0,IR,Leg,dalevoncampbell,,,,,,,dalevoncampbell,13202,2026.0,1.0,1.005,2025.0,,,2026.0,0.0
12963,Kayron Lynch-Adams,RB,,,Michigan State,1.0,,,70,215,,,,kayronlynchadams,,,,,,,,,,,,,,,,
10983,Sean Clifford,QB,SF,4.0,Penn State,3.0,1998-07-14,28.2,74,212,,,,seanclifford,,,,,,,seanclifford,10983,2026.0,1.0,0.2475,2023.0,5.0,149.0,2026.0,0.0
3555,Canaan Severin,WR,,83.0,Virginia,6.0,1993-03-16,33.5,74,205,,,,canaanseverin,,,,,,,,,,,,,,,,
7272,Dylan Stapleton,TE,,84.0,James Madison,2.0,1998-05-27,28.3,77,242,,,,dylanstapleton,,,,,,,,,,,,,,,,
2133,Davante Adams,WR,LAR,17.0,Fresno State,12.0,1992-12-24,33.7,73,204,2.0,,,davanteadams,,,731172076769128448,1032440738459639808,TuckBrock,GriffinStiemke,davanteadams,2133,2025.0,2.0,22.0,2014.0,2.0,53.0,2026.0,0.0
96,Aaron Rodgers,QB,PIT,8.0,California,21.0,1983-12-02,42.8,74,223,1.0,,,aaronrodgers,,,731174840580571136,585284262555594752,Mattwyn,AlexVanOoyen,aaronrodgers,96,2026.0,1.0,22.5,2005.0,1.0,24.0,2026.0,0.0
5872,Deebo Samuel,WR,SF,19.0,South Carolina,7.0,1996-01-15,30.7,72,215,2.0,,,deebosamuel,,,1000853961747877888,862077560916389888,Tscheibe26,milly69,deebosamuel,5872,2026.0,1.0,4.1,2019.0,2.0,36.0,2026.0,0.0
8820,Troy Hairston,RB,,36.0,Central Michigan,3.0,1998-12-08,27.8,71,245,,,,troyhairston,,,,,,,,,,,,,,,,
6492,Terry Wright,WR,,9.0,Purdue,3.0,1997-01-28,29.6,70,177,,,,terrywright,,,,,,,,,,,,,,,,
4042,Joe Williams,RB,,32.0,Utah,5.0,1993-09-04,33.0,71,205,,,,joewilliams,,,,,,,,,,,,,,,,
12408,Michael Hiers,QB,,,Samford,1.0,1999-05-28,27.3,73,215,,,,michaelhiers,,,,,,,,,,,,,,,,
12941,Bryson Nesbit,TE,MIN,83.0,North Carolina,1.0,2002-09-25,24.0,77,228,,Questionable,Undisclosed,brysonnesbit,,,,,,,,,,,,,,,,
4420,Cody Hollister,WR,,8.0,Arkansas,6.0,1993-11-18,32.8,76,220,,,,codyhollister,,,,,,,,,,,,,,,,
9480,Brenton Strange,TE,JAX,85.0,Penn State,3.0,2000-12-27,25.7,76,253,1.0,,,brentonstrange,8631.0,35955.0,730904582686912512,1265863097675956224,rlonigro,JacksonTaft,brentonstrange,9480,2026.0,3.0,12.0,2023.0,2.0,61.0,2028.0,2.0
12545,Tyler Shough,QB,NO,6.0,Louisville,1.0,1999-09-28,27.0,77,219,1.0,,,tylershough,25152.0,13104.0,731000657544359936,731000657544359936,KyleWurster,KyleWurster,tylershough,12545,2025.0,4.0,2.701182,2025.0,2.0,40.0,2028.0,2.0
8198,Charleston Rambo,WR,,43.0,Miami (FL),2.0,1999-08-10,27.1,73,185,,,,charlestonrambo,,,,,,,,,,,,,,,,
827,Tyrod Taylor,QB,GB,6.0,Virginia Tech,15.0,1989-08-03,37.1,73,217,2.0,,,tyrodtaylor,,,,,,,tyrodtaylor,827,2026.0,1.0,2.5,2011.0,6.0,180.0,2026.0,0.0
13667,Marcus Burke,WR,,,,0.0,,,75,195,,,,marcusburke,,,,,,,,,,,,,,,,
6352,Matt Colburn,RB,,0.0,Wake Forest,6.0,1997-07-27,29.1,70,201,,,,mattcolburn,,,,,,,,,,,,,,,,
2822,Adam Humphries,WR,,27.0,Clemson,8.0,1993-06-24,33.2,74,195,,,,adamhumphries,,,,,,,,,,,,,,,,
13647,Ben Patterson,WR,,38.0,Texas Permian Basin,0.0,,,77,220,,,,benpatterson,,,,,,,,,,,,,,,,
6985,Dezmon Patmon,WR,,86.0,Washington State,3.0,1998-08-06,28.1,76,225,,,,dezmonpatmon,,,,,,,,,,,,,,,,
6107,Emmanuel Butler,WR,,18.0,Northern Arizona,3.0,1996-08-27,30.0,76,220,,,,emmanuelbutler,,,,,,,,,,,,,,,,
2787,David Porter,WR,,0.0,TCU,10.0,1992-12-21,33.7,72,197,,,,davidporter,,,,,,,,,,,,,,,,
4892,Baker Mayfield,QB,TB,6.0,Oklahoma,8.0,1995-04-14,31.4,73,215,1.0,,,bakermayfield,,,1000639485861785600,1267949452228820992,Joshlahay10,carsonclausen12,bakermayfield,4892,2024.0,3.0,33.333333,2018.0,1.0,1.0,2026.0,0.0
4137,James Conner,RB,ARI,6.0,Pittsburgh,9.0,1995-05-05,31.4,73,233,4.0,IR,Foot,jamesconner,,,,731000657544359936,,KyleWurster,jamesconner,4137,2026.0,1.0,3.0,2017.0,3.0,105.0,2026.0,0.0
12277,John Matocha,QB,,,Colorado School of Mines,1.0,,,71,180,,,,johnmatocha,,,,,,,,,,,,,,,,
5608,Devonte Boyd,WR,,8.0,Nevada-Las Vegas,4.0,1994-10-05,31.9,73,185,,,,devonteboyd,,,,,,,,,,,,,,,,
13432,Khalil Dinkins,TE,SF,82.0,Penn State,0.0,,,76,226,,,,khalildinkins,,,,,,,khalildinkins,13432,2026.0,1.0,0.2475,2026.0,,,2026.0,0.0
10862,Dorian Thompson-Robinson,QB,,14.0,UCLA,2.0,1999-11-14,26.8,74,203,,,,dorianthompsonrobinson,,,,,,,,,,,,,,,,
3640,Soma Vainuku,RB,,37.0,Southern California,6.0,1992-05-28,34.3,72,255,,,,somavainuku,,,,,,,,,,,,,,,,
8145,Jeremy Ruckert,TE,NYJ,89.0,Ohio State,4.0,2000-08-11,26.1,77,250,3.0,,,jeremyruckert,,,,,,,jeremyruckert,8145,2025.0,2.0,5.0,2022.0,3.0,101.0,2026.0,0.0
12068,Mason Pline,TE,,46.0,Furman,2.0,2000-02-05,26.6,79,260,,,,masonpline,,,,,,,,,,,,,,,,
4696,Trey Edmunds,RB,,33.0,Maryland,5.0,1994-12-30,31.7,74,223,,,,treyedmunds,,,,,,,,,,,,,,,,
11961,Emory Jones,QB,,15.0,Cincinnati,2.0,2000-04-29,26.4,74,211,,,,emoryjones,,,,,,,,,,,,,,,,
12518,Tyler Warren,TE,IND,84.0,Penn State,1.0,2002-05-24,24.3,78,256,1.0,Questionable,Groin,tylerwarren,,,731003760045875200,1267223871346454528,nolan22snyder,rudyvosters,tylerwarren,12518,2025.0,4.0,5.240163,2025.0,1.0,14.0,2028.0,2.0
8203,Jeremiah Hall,TE,,0.0,Oklahoma,1.0,,,74,248,,,,jeremiahhall,,,,,,,,,,,,,,,,
13816,Mark Gronowski,QB,,16.0,Iowa,0.0,2001-10-05,24.9,74,226,,,,markgronowski,,,,,,,,,,,,,,,,
13264,Dohnte Meyers,WR,CIN,81.0,Delta State,0.0,2000-07-06,26.2,71,186,5.0,,,dohntemeyers,26406.0,12015.0,,,,,dohntemeyers,13264,2026.0,3.0,1.036667,2026.0,,,2028.0,2.0
7106,Lawrence Cager,TE,,89.0,Georgia,6.0,1997-08-20,29.1,77,220,,,,lawrencecager,,,,,,,,,,,,,,,,
12191,Trent Pennix,TE,,,North Carolina State,1.0,1999-12-10,26.8,74,234,,,,trentpennix,,,,,,,,,,,,,,,,
5997,Jazz Ferguson,WR,,87.0,"Northwestern State, La.",3.0,1997-01-12,29.7,77,228,,,,jazzferguson,,,,,,,,,,,,,,,,
7063,Shea Patterson,QB,,0.0,Michigan,2.0,1997-01-17,29.7,74,215,,,,sheapatterson,,,,,,,,,,,,,,,,
1678,Uzoma Nwachukwu,WR,,16.0,Texas A&M,9.0,1990-12-15,35.8,71,198,,,,uzomanwachukwu,,,,,,,,,,,,,,,,
928,Randall Cobb,WR,,18.0,Kentucky,13.0,1990-08-22,36.1,70,192,,,,randallcobb,,,,,,,,,,,,,,,,
5347,Nyheim Miller-Hines,RB,,19.0,North Carolina State,8.0,1996-11-12,29.8,68,198,,,,nyheimmillerhines,,,,,,,,,,,,,,,,
4456,K.D. Cannon,WR,,81.0,Baylor,5.0,1995-11-05,30.9,72,180,,,,kdcannon,,,,,,,,,,,,,,,,
13330,Kenyon Sadiq,TE,NYJ,16.0,Oregon,0.0,2005-03-04,21.5,75,241,2.0,Questionable,Abdomen,kenyonsadiq,7596.0,30942.0,731184036722118656,862077560916389888,JScott51,milly69,kenyonsadiq,13330,2026.0,4.0,5.586076,2026.0,1.0,16.0,2029.0,3.0
12755,Kelly Akharaiyi,WR,,,Mississippi State,1.0,2000-02-05,26.6,72,201,,,,kellyakharaiyi,,,,,,,,,,,,,,,,
7317,Jared Rice,TE,,40.0,Fresno State,2.0,1996-10-19,29.9,77,243,,,,jaredrice,,,,,,,,,,,,,,,,
9506,Sean Tucker,RB,TB,44.0,Syracuse,3.0,2001-10-25,24.9,70,205,3.0,Questionable,Undisclosed,seantucker,,15921.0,731003760045875200,462057196620869632,nolan22snyder,calebb15,seantucker,9506,2026.0,1.0,2.5,2023.0,,,2026.0,0.0
7607,Michael Carter,RB,TEN,35.0,North Carolina,5.0,1999-05-07,27.4,68,201,,,,michaelcarter,,,,,,,michaelcarter,7607,2026.0,1.0,0.3303,2021.0,4.0,107.0,2026.0,0.0
7607,Michael Carter,RB,TEN,35.0,North Carolina,5.0,1999-05-07,27.4,68,201,,,,michaelcarter,,,,,,,michaelcarter,7607,2026.0,1.0,2.75,2021.0,5.0,154.0,2026.0,0.0
8167,Christian Watson,WR,GB,9.0,North Dakota State,4.0,1999-05-12,27.3,76,215,1.0,,,christianwatson,,,731172076769128448,731000657544359936,TuckBrock,KyleWurster,christianwatson,8167,2026.0,4.0,23.0,2022.0,2.0,34.0,2029.0,3.0
8211,Tyrion Davis-Price,RB,,44.0,LSU,3.0,2000-10-23,25.9,72,211,,,,tyriondavisprice,,,,,,,,,,,,,,,,
5777,Malachi Jones,WR,,2.0,Appalachian State,6.0,1994-03-20,32.5,74,215,,,,malachijones,,,,,,,,,,,,,,,,
5798,Darren Carrington,WR,,16.0,Utah,4.0,1994-10-11,31.9,75,205,,NA,,darrencarrington,,,,,,,,,,,,,,,,
3456,Joel Stave,QB,,0.0,Wisconsin,6.0,1992-05-16,34.3,77,219,,,,joelstave,,,,,,,,,,,,,,,,
5432,Cam Sims,WR,,87.0,Alabama,6.0,1996-01-06,30.7,77,214,,,,camsims,,,,,,,,,,,,,,,,
7599,Jermar Jefferson,RB,MIN,17.0,Oregon State,5.0,2000-04-15,26.4,70,215,6.0,IR,Undisclosed,jermarjefferson,,,,,,,jermarjefferson,7599,2026.0,1.0,1.005,2021.0,7.0,257.0,2026.0,0.0
2346,Devin Funchess,TE,,13.0,Michigan,7.0,1994-05-21,32.3,76,235,,,,devinfunchess,,,,,,,,,,,,,,,,
2703,Ezell Ruffin,WR,,3.0,San Diego State,10.0,1992-03-17,34.5,73,210,,,,ezellruffin,,,,,,,,,,,,,,,,
12897,Nathan Carter,RB,KC,38.0,Michigan State,1.0,2002-05-22,24.3,70,202,,,,nathancarter,,,,,,,,,,,,,,,,
3505,Dom Williams,WR,,80.0,Washington State,6.0,1992-12-11,33.8,74,200,,,,domwilliams,,,,,,,,,,,,,,,,
5223,Caleb Scott,WR,TEN,83.0,Vanderbilt,4.0,1996-02-26,30.5,74,203,,,,calebscott,,,,,,,,,,,,,,,,
642,Golden Tate,WR,,0.0,Notre Dame,12.0,1988-08-02,38.1,70,197,,,,goldentate,,,,,,,,,,,,,,,,
9999,Will Levis,QB,,8.0,Kentucky,3.0,1999-06-27,27.2,76,229,,,,willlevis,,10912.0,,,,,,,,,,,,,,
13344,Preston Fox,WR,,,,0.0,,,70,188,,,,prestonfox,,,,,,,,,,,,,,,,
6420,Jon'Vea Johnson,WR,,0.0,Toledo,3.0,1995-12-23,30.7,72,192,,,,jonveajohnson,,,,,,,,,,,,,,,,
12509,Tre' Harris,WR,LAC,9.0,Ole Miss,1.0,2002-02-28,24.5,75,210,3.0,Questionable,Undisclosed,treharris,,,1000853961747877888,462057196620869632,Tscheibe26,calebb15,treharris,12509,2025.0,4.0,1.954423,2025.0,2.0,55.0,2028.0,2.0
6373,A.J. Richardson,WR,,0.0,Boise State,3.0,1995-06-02,31.3,72,212,,,,ajrichardson,,,,,,,,,,,,,,,,
7990,Garrett Groshek,RB,,0.0,Wisconsin,1.0,1997-08-02,29.1,71,220,,,,garrettgroshek,,,,,,,,,,,,,,,,
1612,Tyler Bray,QB,,0.0,Tennessee,9.0,1991-12-27,34.7,78,215,,,,tylerbray,,,,,,,,,,,,,,,,
7279,DeMichael Harris,WR,,12.0,Southern Miss,2.0,1998-07-12,28.2,68,178,,,,demichaelharris,,,,,,,,,,,,,,,,
5947,Jakobi Meyers,WR,JAX,3.0,North Carolina State,7.0,1996-11-09,29.8,74,200,3.0,Questionable,Hand,jakobimeyers,,11316.0,1000853961747877888,990858054952411136,Tscheibe26,parkergullixon,jakobimeyers,5947,2025.0,3.0,20.0,2019.0,,,2027.0,1.0
11529,Ed Lee,WR,,67.0,Rhode Island,1.0,1999-05-29,27.3,70,185,,,,edlee,,,,,,,,,,,,,,,,
12690,Tommy Mellott,WR,,,Montana State,1.0,2001-10-16,24.9,72,208,,,,tommymellott,,,,,,,,,,,,,,,,
2580,Titus Davis,WR,,2.0,Central Michigan,7.0,1993-01-03,33.7,74,190,,,,titusdavis,,,,,,,,,,,,,,,,
12778,Jerjuan Newton,WR,,,Toledo,1.0,2001-05-19,25.3,71,192,,,,jerjuannewton,,,,,,,,,,,,,,,,
11521,Jadakis Bonds,WR,,6.0,Hampton,1.0,1999-11-27,26.8,75,206,,,,jadakisbonds,,,,,,,,,,,,,,,,
12946,Dontae Fleming,WR,,19.0,Tulane,1.0,2001-11-28,24.8,74,180,,Questionable,Undisclosed,dontaefleming,,,,,,,,,,,,,,,,
2790,Nigel King,WR,,0.0,Kansas,10.0,1992-10-09,33.9,75,210,,,,nigelking,,,,,,,,,,,,,,,,
8158,Carson Strong,QB,,0.0,Nevada,1.0,1999-09-14,27.0,75,226,,,,carsonstrong,,,,,,,,,,,,,,,,
11651,Isaac Guerendo,RB,SF,31.0,Louisville,2.0,2000-06-28,26.2,72,221,6.0,PUP,Pectoral,isaacguerendo,,,,,,,isaacguerendo,11651,2024.0,4.0,1.181132,2024.0,4.0,129.0,2027.0,1.0
8613,Taysir Mack,WR,,0.0,Pittsburgh,1.0,1998-09-17,28.0,74,190,,,,taysirmack,,,,,,,,,,,,,,,,
2462,J.J. Nelson,WR,,15.0,UAB,7.0,1992-04-24,34.4,70,160,,,,jjnelson,,,,,,,,,,,,,,,,
14020,Dean Patterson,WR,TB,8.0,Georgia Tech,0.0,,,74,200,,,,deanpatterson,,,,,,,,,,,,,,,,
7353,Bryce Sterk,TE,,87.0,Montana State,2.0,1996-09-11,30.0,77,261,,,,brycesterk,,,,,,,,,,,,,,,,
6246,Jeremy Cox,RB,,35.0,Old Dominion,3.0,1996-08-16,30.1,72,235,,,,jeremycox,,,,,,,,,,,,,,,,
6237,Wilton Speight,QB,,5.0,UCLA,3.0,1994-12-06,31.8,78,232,,,,wiltonspeight,,,,,,,,,,,,,,,,
3846,Duke Williams,WR,,0.0,Auburn,6.0,1993-05-13,33.3,75,225,,,,dukewilliams,,,,,,,,,,,,,,,,
6392,Johnathan Lloyd,WR,,10.0,Duke,3.0,1995-12-04,30.8,72,190,,,,johnathanlloyd,,,,,,,,,,,,,,,,
13272,Carson Beck,QB,ARI,19.0,Miami (FL),0.0,2002-11-19,23.8,76,233,3.0,,,carsonbeck,,,731003760045875200,585284262555594752,nolan22snyder,AlexVanOoyen,carsonbeck,13272,2026.0,4.0,1.851498,2026.0,3.0,65.0,2029.0,3.0
8831,Ethan Fernea,WR,,13.0,UCLA,2.0,1998-03-02,28.5,72,195,,,,ethanfernea,,,,,,,,,,,,,,,,
8751,Dylan Parham,TE,,0.0,North Carolina State,2.0,1998-05-31,28.3,77,245,,,,dylanparham,,,,,,,,,,,,,,,,
11189,Zay Malone,WR,,82.0,Henderson State,1.0,2000-03-06,26.5,69,180,,,,zaymalone,,,,,,,,,,,,,,,,
3593,Anthony Kelly,WR,,0.0,Kutztown,9.0,1993-04-14,33.4,75,210,,,,anthonykelly,,,,,,,,,,,,,,,,
2360,Maxx Williams,TE,,87.0,Minnesota,8.0,1994-04-12,32.4,76,252,,,,maxxwilliams,,,,,,,,,,,,,,,,
830,A.J. Green,WR,,18.0,Georgia,12.0,1988-07-31,38.1,76,207,,,,ajgreen,,,,,,,,,,,,,,,,
11960,Steven Stilianos,TE,,43.0,Iowa,1.0,2000-02-25,26.5,77,251,,,,stevenstilianos,,,,,,,,,,,,,,,,
12453,Ontaria Wilson,WR,,,Florida State,1.0,1999-08-12,27.1,72,175,,,,ontariawilson,,,,,,,,,,,,,,,,
12700,Gavin Bartholomew,TE,MIN,86.0,Pittsburgh,1.0,2003-04-30,23.4,77,249,5.0,,,gavinbartholomew,,,,,,,gavinbartholomew,12700,2025.0,4.0,1.103956,2025.0,6.0,202.0,2028.0,2.0
8068,C.J. Saunders,WR,,85.0,Ohio State,2.0,1996-09-15,30.0,70,190,,,,cjsaunders,,,,,,,,,,,,,,,,
13673,Trent Battle,RB,,,,0.0,,,73,205,,,,trentbattle,,,,,,,,,,,,,,,,
5977,Terry Godwin,WR,,80.0,Georgia,3.0,1996-10-23,29.9,71,185,,,,terrygodwin,,,,,,,,,,,,,,,,
3271,Tyler Higbee,TE,LAR,89.0,Western Kentucky,10.0,1993-01-01,33.7,78,253,3.0,,,tylerhigbee,,,,,,,tylerhigbee,3271,2026.0,2.0,3.0,2016.0,4.0,110.0,2027.0,1.0
11267,Aron Cruickshank,WR,,84.0,Rutgers,1.0,2000-09-07,26.0,70,170,,,,aroncruickshank,,,,,,,,,,,,,,,,
2906,Bell Braylon,WR,,0.0,Abilene Christian,3.0,,,78,205,,,,bellbraylon,,,,,,,,,,,,,,,,
1502,Chris Thompson,RB,,0.0,Florida State,9.0,1990-10-20,35.9,68,187,,,,christhompson,,,,,,,,,,,,,,,,
12761,Jordan Moore,WR,CIN,14.0,Duke,1.0,2002-04-18,24.4,72,191,,,,jordanmoore,,,,,,,jordanmoore,12761,2026.0,1.0,0.2475,2025.0,,,2026.0,0.0
7457,Michael Dereus,WR,,82.0,Georgetown,2.0,1997-02-18,29.6,73,210,,,,michaeldereus,,,,,,,,,,,,,,,,
7174,Juwan Green,WR,,89.0,Albany,3.0,1998-07-01,28.2,72,187,,,,juwangreen,,,,,,,,,,,,,,,,
12940,Tre Stewart,RB,,,Jacksonville State,1.0,2002-12-14,23.7,68,186,,,,trestewart,,,,,,,,,,,,,,,,
2342,Devin Smith,WR,,0.0,Ohio State,7.0,1992-03-03,34.5,73,200,,,,devinsmith,,,,,,,,,,,,,,,,
3208,Kenneth Dixon,RB,,38.0,Louisiana Tech,6.0,1994-01-21,32.6,70,228,,,,kennethdixon,,,,,,,,,,,,,,,,
4988,Nick Chubb,RB,,21.0,Georgia,8.0,1995-12-27,30.7,71,227,,,,nickchubb,,,,,,,,,,,,,,,,
1535,Cordarrelle Patterson,RB,,84.0,Tennessee,12.0,1991-03-17,35.5,74,220,,,,cordarrellepatterson,,,,,,,,,,,,,,,,
11638,Ricky Pearsall,WR,SF,1.0,Florida,2.0,2000-09-09,26.0,73,189,10.0,IR,Knee - PCL,rickypearsall,,,731004224116207616,462057196620869632,p0ppy,calebb15,rickypearsall,11638,2024.0,4.0,3.1346,2024.0,1.0,31.0,2027.0,1.0
